ES8L3_HUMAN	NP_573444.2	UniRef50_Q8TE67	Q8TE67
ES8L3_HUMAN	NP_620641.1	UniRef50_Q8TE67	Q8TE67
ES8L3_HUMAN	NP_001306881.1	UniRef50_Q8TE67	Q8TE67
ESAM_HUMAN	NP_620411.2	UniRef50_Q96AP7	Q96AP7
ESCO1_HUMAN	NP_443143.2	UniRef50_Q5FWF5	Q5FWF5
ESCO2_HUMAN	NP_001017420.1	UniRef50_Q56NI9	Q56NI9
ESF1_HUMAN	NP_057733.2	UniRef50_Q76MT4	Q76MT4
ESF1_HUMAN	NP_001263309.1	UniRef50_Q76MT4	Q76MT4
ESIP1_HUMAN	NP_001317472.1	UniRef50_Q96J88	Q96J88
ESIP1_HUMAN	NP_001318157.1	UniRef50_Q96J88	Q96J88
ESIP1_HUMAN	NP_150280.1	UniRef50_Q96J88	Q96J88
ESIP1_HUMAN	NP_001002264.1	UniRef50_Q96J88	Q96J88
ESM1_HUMAN	NP_008967.1	UniRef50_Q9NQ30	Q9NQ30
ESM1_HUMAN	NP_001129076.1	UniRef50_Q9NQ30	Q9NQ30
ESPB1_HUMAN	NP_071425.3	UniRef50_Q96BH3	Q96BH3
ESPL1_HUMAN	NP_036423.4	UniRef50_Q14674	Q14674
ESPNL_HUMAN	NP_919288.2	UniRef50_Q6ZVH7	Q6ZVH7
ESPNL_HUMAN	NP_001295299.1	UniRef50_Q6ZVH7	Q6ZVH7
ESPN_HUMAN	NP_113663.2	UniRef50_B1AK53	B1AK53
ESR1_HUMAN	NP_001116212.1	UniRef50_P03372	P03372
ESR1_HUMAN	NP_001116213.1	UniRef50_P03372	P03372
ESR1_HUMAN	NP_001116214.1	UniRef50_P03372	P03372
ESR1_HUMAN	NP_001278159.1	UniRef50_P03372	P03372
ESR1_HUMAN	NP_001278170.1	UniRef50_P03372	P03372
ESR1_HUMAN	NP_001315029.1	UniRef50_P03372	P03372
ESR1_HUMAN	NP_000116.2	UniRef50_P03372	P03372
ESR2_HUMAN	NP_001201831.1	UniRef50_Q62986	Q62986
ESR2_HUMAN	NP_001258805.1	UniRef50_Q62986	Q62986
ESR2_HUMAN	NP_001258806.1	UniRef50_Q62986	Q62986
ESR2_HUMAN	NP_001278641.1	UniRef50_Q62986	Q62986
ESR2_HUMAN	NP_001278652.1	UniRef50_Q62986	Q62986
ESR2_HUMAN	NP_001428.1	UniRef50_Q62986	Q62986
ESR2_HUMAN	NP_001035365.1	UniRef50_Q62986	Q62986
ESRP1_HUMAN	NP_001116297.1	UniRef50_Q6NXG1	Q6NXG1
ESRP1_HUMAN	NP_001116298.1	UniRef50_Q6NXG1	Q6NXG1
ESRP1_HUMAN	NP_001116299.1	UniRef50_Q6NXG1	Q6NXG1
ESRP1_HUMAN	NP_060167.2	UniRef50_Q6NXG1	Q6NXG1
ESRP1_HUMAN	NP_001030087.2	UniRef50_Q6NXG1	Q6NXG1
ESRP2_HUMAN	NP_079215.2	UniRef50_Q9H6T0	Q9H6T0
ESS2_HUMAN	NP_073210.1	UniRef50_Q96DF8	Q96DF8
EST1A_HUMAN	NP_001243757.1	UniRef50_Q86US8	Q86US8
EST1A_HUMAN	NP_001269255.1	UniRef50_Q86US8	Q86US8
EST1A_HUMAN	NP_060045.4	UniRef50_Q86US8	Q86US8
EST1A_HUMAN	NP_001243756.1	UniRef50_Q86US8	Q86US8
EST1_HUMAN	NP_001020366.1	UniRef50_P23141	P23141
EST1_HUMAN	NP_001257.4	UniRef50_P23141	P23141
EST1_HUMAN	NP_001020365.1	UniRef50_P23141	P23141
EST2_HUMAN	NP_932327.1	UniRef50_O00748	O00748
EST2_HUMAN	NP_003860.2	UniRef50_O00748	O00748
EST3_HUMAN	NP_001172106.1	UniRef50_Q6UWW8	Q6UWW8
EST3_HUMAN	NP_079198.2	UniRef50_Q6UWW8	Q6UWW8
EST3_HUMAN	NP_001172105.1	UniRef50_Q6UWW8	Q6UWW8
EST4A_HUMAN	NP_001177131.1	UniRef50_Q5XG92	Q5XG92
EST4A_HUMAN	NP_001305435.1	UniRef50_Q5XG92	Q5XG92
EST4A_HUMAN	NP_776176.5	UniRef50_Q5XG92	Q5XG92
EST4A_HUMAN	NP_001177130.1	UniRef50_Q5XG92	Q5XG92
EST5A_HUMAN	NP_001177087.1	UniRef50_Q6NT32	Q6NT32
EST5A_HUMAN	NP_659461.1	UniRef50_Q6NT32	Q6NT32
EST5A_HUMAN	NP_001137157.1	UniRef50_Q6NT32	Q6NT32
ESTD_HUMAN	NP_001975.1	UniRef50_P10768	P10768
ESX1_HUMAN	NP_703149.1	UniRef50_Q8N693	Q8N693
ESYT1_HUMAN	NP_056107.1	UniRef50_Q9BSJ8	Q9BSJ8
ESYT1_HUMAN	NP_001171725.1	UniRef50_Q9BSJ8	Q9BSJ8
ESYT2_HUMAN	NP_065779.1	UniRef50_A0FGR8	A0FGR8
ESYT3_HUMAN	NP_114119.2	UniRef50_A0FGR9	A0FGR9
ESYT3_HUMAN	NP_001309760.1	UniRef50_A0FGR9	A0FGR9
ETAA1_HUMAN	NP_061875.2	UniRef50_Q9NY74	Q9NY74
ETFA_HUMAN	NP_001121188.1	UniRef50_P13804	P13804
ETFA_HUMAN	NP_000117.1	UniRef50_P13804	P13804
ETFB_HUMAN	NP_001976.1	UniRef50_P38117	P38117
ETFB_HUMAN	NP_001014763.1	UniRef50_P38117	P38117
ETFD_HUMAN	NP_004444.2	UniRef50_Q16134	Q16134
ETFD_HUMAN	NP_001268666.1	UniRef50_Q16134	Q16134
ETFR1_HUMAN	NP_001001660.2	UniRef50_Q6IPR1	Q6IPR1
ETHE1_HUMAN	NP_001307797.1	UniRef50_O95571	O95571
ETHE1_HUMAN	NP_001307798.1	UniRef50_O95571	O95571
ETHE1_HUMAN	NP_055112.2	UniRef50_O95571	O95571
ETHE1_HUMAN	NP_001307796.1	UniRef50_O95571	O95571
ETKMT_HUMAN	NP_001129336.1	UniRef50_Q8IXQ9	Q8IXQ9
ETKMT_HUMAN	NP_776163.1	UniRef50_Q8IXQ9	Q8IXQ9
ETKMT_HUMAN	NP_001129335.1	UniRef50_Q8IXQ9	Q8IXQ9
ETS1_HUMAN	NP_001155894.1	UniRef50_P14921	P14921
ETS1_HUMAN	NP_001317380.1	UniRef50_P14921	P14921
ETS1_HUMAN	NP_005229.1	UniRef50_P14921	P14921
ETS1_HUMAN	NP_001137292.1	UniRef50_P14921	P14921
ETS2_HUMAN	NP_005230.1	UniRef50_P15036	P15036
ETV1_HUMAN	NP_001156620.1	UniRef50_P50549	P50549
ETV1_HUMAN	NP_001156621.1	UniRef50_P50549	P50549
ETV1_HUMAN	NP_001156622.1	UniRef50_P50549	P50549
ETV1_HUMAN	NP_001156623.1	UniRef50_P50549	P50549
ETV1_HUMAN	NP_001156624.1	UniRef50_P50549	P50549
ETV1_HUMAN	NP_004947.2	UniRef50_P50549	P50549
ETV1_HUMAN	NP_001156619.1	UniRef50_P50549	P50549
ETV2_HUMAN	NP_055024.2	UniRef50_P41163	P41163
ETV3L_HUMAN	NP_001004341.1	UniRef50_Q6ZN32	Q6ZN32
ETV3_HUMAN	NP_005231.1	UniRef50_P41162	P41162
ETV3_HUMAN	NP_001138784.1	UniRef50_P41162	P41162
ETV4_HUMAN	NP_001248366.1	UniRef50_P43268	P43268
ETV4_HUMAN	NP_001248367.1	UniRef50_P43268	P43268
ETV4_HUMAN	NP_001248368.1	UniRef50_P43268	P43268
ETV4_HUMAN	NP_001977.1	UniRef50_P43268	P43268
ETV4_HUMAN	NP_001073143.1	UniRef50_P43268	P43268
ETV5_HUMAN	NP_004445.1	UniRef50_P41161	P41161
ETV6_HUMAN	NP_001978.1	UniRef50_P41212	P41212
ETV7_HUMAN	NP_001193965.1	UniRef50_Q9Y603	Q9Y603
ETV7_HUMAN	NP_001193966.1	UniRef50_Q9Y603	Q9Y603
ETV7_HUMAN	NP_001193967.1	UniRef50_Q9Y603	Q9Y603
ETV7_HUMAN	NP_001193968.1	UniRef50_Q9Y603	Q9Y603
ETV7_HUMAN	NP_001193969.1	UniRef50_Q9Y603	Q9Y603
ETV7_HUMAN	NP_001193970.1	UniRef50_Q9Y603	Q9Y603
ETV7_HUMAN	NP_057219.1	UniRef50_Q9Y603	Q9Y603
ETV7_HUMAN	NP_001193964.1	UniRef50_Q9Y603	Q9Y603
EURL_HUMAN	NP_001093891.1	UniRef50_Q9NYK6	Q9NYK6
EURL_HUMAN	NP_059143.3	UniRef50_Q9NYK6	Q9NYK6
EURL_HUMAN	NP_001093890.1	UniRef50_Q9NYK6	Q9NYK6
EVA1A_HUMAN	NP_115557.1	UniRef50_Q9H8M9	Q9H8M9
EVA1A_HUMAN	NP_001128504.1	UniRef50_Q9H8M9	Q9H8M9
EVA1B_HUMAN	NP_060636.1	UniRef50_Q9NVM1	Q9NVM1
EVA1B_HUMAN	NP_001291691.1	UniRef50_Q9NVM1	Q9NVM1
EVA1C_HUMAN	NP_478067.2	UniRef50_P58658	P58658
EVA1C_HUMAN	NP_001273485.1	UniRef50_P58658	P58658
EVC_HUMAN	NP_001293021.1	UniRef50_P57679	P57679
EVC_HUMAN	NP_714928.1	UniRef50_P57679	P57679
EVC_HUMAN	NP_001293019.1	UniRef50_P57679	P57679
EVG1_HUMAN	NP_115950.3	UniRef50_Q9BZE7	Q9BZE7
EVG1_HUMAN	NP_001193991.1	UniRef50_Q9BZE7	Q9BZE7
EVI2A_HUMAN	NP_055025.2	UniRef50_P22794	P22794
EVI2A_HUMAN	NP_001003927.1	UniRef50_P22794	P22794
EVI2B_HUMAN	NP_006486.3	UniRef50_P34910	P34910
EVI5L_HUMAN	NP_660288.1	UniRef50_Q96CN4	Q96CN4
EVI5L_HUMAN	NP_001153416.1	UniRef50_Q96CN4	Q96CN4
EVI5_HUMAN	NP_005656.4	UniRef50_O60447	O60447
EVI5_HUMAN	NP_001295177.1	UniRef50_O60447	O60447
EVL_HUMAN	NP_057421.1	UniRef50_Q9UI08	Q9UI08
EVL_HUMAN	NP_001317150.1	UniRef50_Q9UI08	Q9UI08
EVPLL_HUMAN	NP_001138599.1	UniRef50_A8MZ36	A8MZ36
EVPL_HUMAN	NP_001979.2	UniRef50_Q92817	Q92817
EVPL_HUMAN	NP_001307676.1	UniRef50_Q92817	Q92817
EVX1_HUMAN	NP_001291449.1	UniRef50_P49640	P49640
EVX1_HUMAN	NP_001980.1	UniRef50_P49640	P49640
EVX1_HUMAN	NP_001291448.1	UniRef50_P49640	P49640
EVX2_HUMAN	NP_001073927.1	UniRef50_Q03828	Q03828
EWS_HUMAN	NP_001156758.1	UniRef50_Q01844	Q01844
EWS_HUMAN	NP_001156759.1	UniRef50_Q01844	Q01844
EWS_HUMAN	NP_005234.1	UniRef50_Q01844	Q01844
EWS_HUMAN	NP_053733.2	UniRef50_Q01844	Q01844
EWS_HUMAN	NP_001156757.1	UniRef50_Q01844	Q01844
EX3L1_HUMAN	NP_848611.2	UniRef50_Q86VI1	Q86VI1
EX3L2_HUMAN	NP_612635.3	UniRef50_Q2M3D2	Q2M3D2
EX3L4_HUMAN	NP_001071062.1	UniRef50_Q17RC7	Q17RC7
EXC6B_HUMAN	NP_056004.1	UniRef50_Q9Y2D4	Q9Y2D4
EXD1_HUMAN	NP_689809.2	UniRef50_Q8CDF7	Q8CDF7
EXD1_HUMAN	NP_001273370.1	UniRef50_Q8CDF7	Q8CDF7
EXD2_HUMAN	NP_001180290.1	UniRef50_Q9NVH0	Q9NVH0
EXD2_HUMAN	NP_001180291.1	UniRef50_Q9NVH0	Q9NVH0
EXD2_HUMAN	NP_001180292.1	UniRef50_Q9NVH0	Q9NVH0
EXD2_HUMAN	NP_060669.1	UniRef50_Q9NVH0	Q9NVH0
EXD2_HUMAN	NP_001180289.1	UniRef50_Q9NVH0	Q9NVH0
EXO1_HUMAN	NP_006018.4	UniRef50_Q9UQ84	Q9UQ84
EXO1_HUMAN	NP_569082.2	UniRef50_Q9UQ84	Q9UQ84
EXO1_HUMAN	NP_003677.4	UniRef50_Q9UQ84	Q9UQ84
EXO5_HUMAN	NP_001333876.1	UniRef50_Q9H790	Q9H790
EXO5_HUMAN	NP_001333877.1	UniRef50_Q9H790	Q9H790
EXO5_HUMAN	NP_001333878.1	UniRef50_Q9H790	Q9H790
EXO5_HUMAN	NP_001333879.1	UniRef50_Q9H790	Q9H790
EXO5_HUMAN	NP_001333880.1	UniRef50_Q9H790	Q9H790
EXO5_HUMAN	NP_001333881.1	UniRef50_Q9H790	Q9H790
EXO5_HUMAN	NP_001333882.1	UniRef50_Q9H790	Q9H790
EXO5_HUMAN	NP_001333883.1	UniRef50_Q9H790	Q9H790
EXO5_HUMAN	NP_001333884.1	UniRef50_Q9H790	Q9H790
EXO5_HUMAN	NP_001333885.1	UniRef50_Q9H790	Q9H790
EXO5_HUMAN	NP_073611.1	UniRef50_Q9H790	Q9H790
EXO5_HUMAN	NP_001333875.1	UniRef50_Q9H790	Q9H790
EXOC1_HUMAN	NP_060731.2	UniRef50_Q9NV70	Q9NV70
EXOC1_HUMAN	NP_839955.1	UniRef50_Q9NV70	Q9NV70
EXOC1_HUMAN	NP_001020095.1	UniRef50_Q9NV70	Q9NV70
EXOC2_HUMAN	NP_060773.3	UniRef50_Q96KP1	Q96KP1
EXOC3_HUMAN	NP_009208.2	UniRef50_O60645	O60645
EXOC4_HUMAN	NP_068579.3	UniRef50_Q62824	Q62824
EXOC5_HUMAN	NP_006535.1	UniRef50_O00471	O00471
EXOC6_HUMAN	NP_001306123.1	UniRef50_Q8TAG9	Q8TAG9
EXOC6_HUMAN	NP_001306124.1	UniRef50_Q8TAG9	Q8TAG9
EXOC6_HUMAN	NP_001306129.1	UniRef50_Q8TAG9	Q8TAG9
EXOC6_HUMAN	NP_061926.3	UniRef50_Q8TAG9	Q8TAG9
EXOC6_HUMAN	NP_001013870.1	UniRef50_Q8TAG9	Q8TAG9
EXOC7_HUMAN	NP_001138769.1	UniRef50_Q9UPT5	Q9UPT5
EXOC7_HUMAN	NP_001138770.1	UniRef50_Q9UPT5	Q9UPT5
EXOC7_HUMAN	NP_001138771.1	UniRef50_Q9UPT5	Q9UPT5
EXOC7_HUMAN	NP_001269242.1	UniRef50_Q9UPT5	Q9UPT5
EXOC7_HUMAN	NP_056034.2	UniRef50_Q9UPT5	Q9UPT5
EXOC7_HUMAN	NP_001013861.1	UniRef50_Q9UPT5	Q9UPT5
EXOC8_HUMAN	NP_787072.2	UniRef50_Q8IYI6	Q8IYI6
EXOG_HUMAN	NP_001305883.1	UniRef50_Q9Y2C4	Q9Y2C4
EXOG_HUMAN	NP_001305884.1	UniRef50_Q9Y2C4	Q9Y2C4
EXOG_HUMAN	NP_001305885.1	UniRef50_Q9Y2C4	Q9Y2C4
EXOG_HUMAN	NP_001305886.1	UniRef50_Q9Y2C4	Q9Y2C4
EXOG_HUMAN	NP_001305887.1	UniRef50_Q9Y2C4	Q9Y2C4
EXOG_HUMAN	NP_001305888.1	UniRef50_Q9Y2C4	Q9Y2C4
EXOG_HUMAN	NP_005098.2	UniRef50_Q9Y2C4	Q9Y2C4
EXOG_HUMAN	NP_001138936.1	UniRef50_Q9Y2C4	Q9Y2C4
EXOS1_HUMAN	NP_001305292.1	UniRef50_Q9Y3B2	Q9Y3B2
EXOS1_HUMAN	NP_001305293.1	UniRef50_Q9Y3B2	Q9Y3B2
EXOS1_HUMAN	NP_001305294.1	UniRef50_Q9Y3B2	Q9Y3B2
EXOS1_HUMAN	NP_001305295.1	UniRef50_Q9Y3B2	Q9Y3B2
EXOS1_HUMAN	NP_057130.1	UniRef50_Q9Y3B2	Q9Y3B2
EXOS1_HUMAN	NP_001305291.1	UniRef50_Q9Y3B2	Q9Y3B2
EXOS2_HUMAN	NP_001269638.1	UniRef50_Q13868	Q13868
EXOS2_HUMAN	NP_055100.2	UniRef50_Q13868	Q13868
EXOS2_HUMAN	NP_001269637.1	UniRef50_Q13868	Q13868
EXOS3_HUMAN	NP_057126.2	UniRef50_Q9NQT5	Q9NQT5
EXOS3_HUMAN	NP_001002269.1	UniRef50_Q9NQT5	Q9NQT5
EXOS4_HUMAN	NP_061910.1	UniRef50_Q9NPD3	Q9NPD3
EXOS5_HUMAN	NP_064543.3	UniRef50_Q9NQT4	Q9NQT4
EXOS6_HUMAN	NP_478126.1	UniRef50_Q5RKV6	Q5RKV6
EXOS7_HUMAN	NP_055819.2	UniRef50_Q15024	Q15024
EXOS8_HUMAN	NP_852480.1	UniRef50_Q96B26	Q96B26
EXOS9_HUMAN	NP_005024.2	UniRef50_Q06265	Q06265
EXOS9_HUMAN	NP_001029366.1	UniRef50_Q06265	Q06265
EXOSX_HUMAN	NP_002676.1	UniRef50_Q01780	Q01780
EXOSX_HUMAN	NP_001001998.1	UniRef50_Q01780	Q01780
EXPH5_HUMAN	NP_055880.2	UniRef50_Q8NEV8	Q8NEV8
EXPH5_HUMAN	NP_001294948.1	UniRef50_Q8NEV8	Q8NEV8
EXT1_HUMAN	NP_000118.2	UniRef50_P97464	P97464
EXT2_HUMAN	NP_001171554.1	UniRef50_Q93063	Q93063
EXT2_HUMAN	NP_997005.1	UniRef50_Q93063	Q93063
EXT2_HUMAN	NP_000392.3	UniRef50_Q93063	Q93063
EXTL1_HUMAN	NP_004446.2	UniRef50_Q92935	Q92935
EXTL2_HUMAN	NP_001430.1	UniRef50_Q9UBQ6	Q9UBQ6
EXTL2_HUMAN	NP_001028197.1	UniRef50_Q9UBQ6	Q9UBQ6
EXTL3_HUMAN	NP_001431.1	UniRef50_O43909	O43909
EYA1_HUMAN	NP_001275503.1	UniRef50_Q99502	Q99502
EYA1_HUMAN	NP_001275504.1	UniRef50_Q99502	Q99502
EYA1_HUMAN	NP_742055.1	UniRef50_Q99502	Q99502
EYA1_HUMAN	NP_742056.1	UniRef50_Q99502	Q99502
EYA1_HUMAN	NP_742057.1	UniRef50_Q99502	Q99502
EYA1_HUMAN	NP_000494.2	UniRef50_Q99502	Q99502
EYA2_HUMAN	NP_742108.2	UniRef50_O00167	O00167
EYA2_HUMAN	NP_005235.3	UniRef50_O00167	O00167
EYA3_HUMAN	NP_001269490.1	UniRef50_Q99504	Q99504
EYA3_HUMAN	NP_001269491.1	UniRef50_Q99504	Q99504
EYA3_HUMAN	NP_001981.2	UniRef50_Q99504	Q99504
EYA3_HUMAN	NP_001269489.1	UniRef50_Q99504	Q99504
EYA4_HUMAN	NP_001287942.1	UniRef50_O95677	O95677
EYA4_HUMAN	NP_004091.3	UniRef50_O95677	O95677
EYA4_HUMAN	NP_742101.2	UniRef50_O95677	O95677
EYA4_HUMAN	NP_742103.1	UniRef50_O95677	O95677
EYA4_HUMAN	NP_001287941.1	UniRef50_O95677	O95677
EYS_HUMAN	NP_001136273.1	UniRef50_Q5T1H1	Q5T1H1
EYS_HUMAN	NP_001278938.1	UniRef50_Q5T1H1	Q5T1H1
EYS_HUMAN	NP_938024.1	UniRef50_Q5T1H1	Q5T1H1
EYS_HUMAN	NP_001136272.1	UniRef50_Q5T1H1	Q5T1H1
EZH1_HUMAN	NP_001308010.1	UniRef50_Q15910	Q15910
EZH1_HUMAN	NP_001308011.1	UniRef50_Q15910	Q15910
EZH1_HUMAN	NP_001982.2	UniRef50_Q15910	Q15910
EZH1_HUMAN	NP_001308008.1	UniRef50_Q15910	Q15910
EZH2_HUMAN	NP_001190177.1	UniRef50_Q15910	Q15910
EZH2_HUMAN	NP_001190178.1	UniRef50_Q15910	Q15910
EZH2_HUMAN	NP_004447.2	UniRef50_Q15910	Q15910
EZH2_HUMAN	NP_694543.1	UniRef50_Q15910	Q15910
EZH2_HUMAN	NP_001190176.1	UniRef50_Q15910	Q15910
EZHIP_HUMAN	NP_981952.1	UniRef50_Q86X51	Q86X51
EZRI_HUMAN	NP_003370.2	UniRef50_P15311	P15311
EZRI_HUMAN	NP_001104547.1	UniRef50_P15311	P15311
F102A_HUMAN	NP_976050.1	UniRef50_Q5T9C2	Q5T9C2
F102A_HUMAN	NP_001030331.1	UniRef50_Q5T9C2	Q5T9C2
F102B_HUMAN	NP_001010883.2	UniRef50_Q5T8I3	Q5T8I3
F104A_HUMAN	NP_001276339.1	UniRef50_Q969W3	Q969W3
F104A_HUMAN	NP_001276340.1	UniRef50_Q969W3	Q969W3
F104A_HUMAN	NP_001276341.1	UniRef50_Q969W3	Q969W3
F104A_HUMAN	NP_116226.2	UniRef50_Q969W3	Q969W3
F104A_HUMAN	NP_001092302.1	UniRef50_Q969W3	Q969W3
F104B_HUMAN	NP_001160172.1	UniRef50_Q5XKR9	Q5XKR9
F104B_HUMAN	NP_001160174.1	UniRef50_Q5XKR9	Q5XKR9
F104B_HUMAN	NP_001160175.1	UniRef50_Q5XKR9	Q5XKR9
F104B_HUMAN	NP_001160176.1	UniRef50_Q5XKR9	Q5XKR9
F104B_HUMAN	NP_612371.2	UniRef50_Q5XKR9	Q5XKR9
F104B_HUMAN	NP_001160171.1	UniRef50_Q5XKR9	Q5XKR9
F106A_HUMAN	NP_079250.1	UniRef50_P0CH98	P0CH98
F106C_HUMAN	NP_001335091.1	UniRef50_P0CH98	P0CH98
F107A_HUMAN	NP_001269642.1	UniRef50_O95990	O95990
F107A_HUMAN	NP_001269643.1	UniRef50_O95990	O95990
F107A_HUMAN	NP_009108.1	UniRef50_O95990	O95990
F107A_HUMAN	NP_001070246.1	UniRef50_O95990	O95990
F107B_HUMAN	NP_001269625.1	UniRef50_Q3TGF2	Q3TGF2
F107B_HUMAN	NP_001269626.1	UniRef50_Q3TGF2	Q3TGF2
F107B_HUMAN	NP_001269627.1	UniRef50_Q3TGF2	Q3TGF2
F107B_HUMAN	NP_001269628.1	UniRef50_Q3TGF2	Q3TGF2
F107B_HUMAN	NP_001269629.1	UniRef50_Q3TGF2	Q3TGF2
F107B_HUMAN	NP_001269630.1	UniRef50_Q3TGF2	Q3TGF2
F107B_HUMAN	NP_001269631.1	UniRef50_Q3TGF2	Q3TGF2
F107B_HUMAN	NP_001269632.1	UniRef50_Q3TGF2	Q3TGF2
F107B_HUMAN	NP_001307664.1	UniRef50_Q3TGF2	Q3TGF2
F107B_HUMAN	NP_001307665.1	UniRef50_Q3TGF2	Q3TGF2
F107B_HUMAN	NP_001307666.1	UniRef50_Q3TGF2	Q3TGF2
F107B_HUMAN	NP_001307667.1	UniRef50_Q3TGF2	Q3TGF2
F107B_HUMAN	NP_001307668.1	UniRef50_Q3TGF2	Q3TGF2
F107B_HUMAN	NP_001307669.1	UniRef50_Q3TGF2	Q3TGF2
F107B_HUMAN	NP_001307670.1	UniRef50_Q3TGF2	Q3TGF2
F107B_HUMAN	NP_113641.2	UniRef50_Q3TGF2	Q3TGF2
F107B_HUMAN	NP_001269624.1	UniRef50_Q3TGF2	Q3TGF2
F10A1_HUMAN	NP_003923.2	UniRef50_P50502	P50502
F10C1_HUMAN	NP_001334642.1	UniRef50_Q70Z53	Q70Z53
F10C1_HUMAN	NP_001334643.1	UniRef50_Q70Z53	Q70Z53
F10C1_HUMAN	NP_001334644.1	UniRef50_Q70Z53	Q70Z53
F10C1_HUMAN	NP_660289.2	UniRef50_Q70Z53	Q70Z53
F10C1_HUMAN	NP_001334641.1	UniRef50_Q70Z53	Q70Z53
F110A_HUMAN	NP_001276074.1	UniRef50_Q9BQ89	Q9BQ89
F110A_HUMAN	NP_001276075.1	UniRef50_Q9BQ89	Q9BQ89
F110A_HUMAN	NP_001276076.1	UniRef50_Q9BQ89	Q9BQ89
F110A_HUMAN	NP_113612.1	UniRef50_Q9BQ89	Q9BQ89
F110A_HUMAN	NP_997004.1	UniRef50_Q9BQ89	Q9BQ89
F110A_HUMAN	NP_001035812.1	UniRef50_Q9BQ89	Q9BQ89
F110B_HUMAN	NP_671722.1	UniRef50_Q8TC76	Q8TC76
F110C_HUMAN	NP_001071178.2	UniRef50_Q1W6H9	Q1W6H9
F110D_HUMAN	NP_079145.2	UniRef50_Q8TAY7	Q8TAY7
F111A_HUMAN	NP_001135992.1	UniRef50_Q96PZ2	Q96PZ2
F111A_HUMAN	NP_001135993.1	UniRef50_Q96PZ2	Q96PZ2
F111A_HUMAN	NP_001299838.1	UniRef50_Q96PZ2	Q96PZ2
F111A_HUMAN	NP_001299839.1	UniRef50_Q96PZ2	Q96PZ2
F111A_HUMAN	NP_001299840.1	UniRef50_Q96PZ2	Q96PZ2
F111A_HUMAN	NP_071357.2	UniRef50_Q96PZ2	Q96PZ2
F111A_HUMAN	NP_942144.1	UniRef50_Q96PZ2	Q96PZ2
F111A_HUMAN	NP_001135991.1	UniRef50_Q96PZ2	Q96PZ2
F111B_HUMAN	NP_001136176.1	UniRef50_Q6SJ93	Q6SJ93
F111B_HUMAN	NP_945185.1	UniRef50_Q6SJ93	Q6SJ93
F111B_HUMAN	NP_001136175.1	UniRef50_Q6SJ93	Q6SJ93
F1142_HUMAN	NP_001304923.1	UniRef50_Q9NRY5	Q9NRY5
F1142_HUMAN	NP_001304924.1	UniRef50_Q9NRY5	Q9NRY5
F1142_HUMAN	NP_061161.2	UniRef50_Q9NRY5	Q9NRY5
F1142_HUMAN	NP_001304922.1	UniRef50_Q9NRY5	Q9NRY5
F117A_HUMAN	NP_110429.1	UniRef50_Q9C073	Q9C073
F117B_HUMAN	NP_775782.2	UniRef50_Q6P1L5	Q6P1L5
F118A_HUMAN	NP_060381.2	UniRef50_Q9NWS6	Q9NWS6
F118A_HUMAN	NP_001098065.1	UniRef50_Q9NWS6	Q9NWS6
F118B_HUMAN	NP_078832.1	UniRef50_Q9BPY3	Q9BPY3
F120A_HUMAN	NP_001273652.1	UniRef50_Q9NZB2	Q9NZB2
F120A_HUMAN	NP_001273653.1	UniRef50_Q9NZB2	Q9NZB2
F120A_HUMAN	NP_055427.2	UniRef50_Q9NZB2	Q9NZB2
F120A_HUMAN	NP_001273651.1	UniRef50_Q9NZB2	Q9NZB2
F120B_HUMAN	NP_115824.1	UniRef50_Q96EK7	Q96EK7
F120B_HUMAN	NP_001273310.1	UniRef50_Q96EK7	Q96EK7
F120C_HUMAN	NP_940858.2	UniRef50_Q9NX05	Q9NX05
F120C_HUMAN	NP_060318.4	UniRef50_Q9NX05	Q9NX05
F120S_HUMAN	NP_942138.2	UniRef50_Q5T036	Q5T036
F124A_HUMAN	NP_001317451.1	UniRef50_Q86V42	Q86V42
F124A_HUMAN	NP_659456.3	UniRef50_Q86V42	Q86V42
F124A_HUMAN	NP_001229241.1	UniRef50_Q86V42	Q86V42
F124B_HUMAN	NP_079061.2	UniRef50_Q9H5Z6	Q9H5Z6
F124B_HUMAN	NP_001116251.1	UniRef50_Q9H5Z6	Q9H5Z6
F131A_HUMAN	NP_653236.3	UniRef50_Q6UXB0	Q6UXB0
F131A_HUMAN	NP_001164564.1	UniRef50_Q6UXB0	Q6UXB0
F131B_HUMAN	NP_001265226.1	UniRef50_Q86XD5	Q86XD5
F131B_HUMAN	NP_055505.3	UniRef50_Q86XD5	Q86XD5
F131B_HUMAN	NP_001026860.2	UniRef50_Q86XD5	Q86XD5
F131C_HUMAN	NP_872429.2	UniRef50_Q96AQ9	Q96AQ9
F133A_HUMAN	NP_001164581.1	UniRef50_Q8N9E0	Q8N9E0
F133A_HUMAN	NP_001164582.1	UniRef50_Q8N9E0	Q8N9E0
F133A_HUMAN	NP_775969.1	UniRef50_Q8N9E0	Q8N9E0
F133A_HUMAN	NP_001164580.1	UniRef50_Q8N9E0	Q8N9E0
F133B_HUMAN	NP_001275513.1	UniRef50_Q5BKY9	Q5BKY9
F133B_HUMAN	NP_690002.2	UniRef50_Q5BKY9	Q5BKY9
F133B_HUMAN	NP_001035146.1	UniRef50_Q5BKY9	Q5BKY9
F135A_HUMAN	NP_001156001.1	UniRef50_Q9P2D6	Q9P2D6
